,医生有无简介,总文章数,log(IST),患者满意度,欢迎词字数,字数平方,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5
134,0.2687224669603524,-1.682819383259912,-0.060283204778446155,-9.63076710302777,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,0.7731277533039648,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
135,0.2687224669603524,6.317180616740088,0.069367601092238,199.343035137217,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
136,0.2687224669603524,5.317180616740088,0.060378326926140834,-4.933361596612274,28.046255506607928,-2134.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
137,0.2687224669603524,-2.682819383259912,-0.0421272011956946,-6.801759041158514,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
141,0.2687224669603524,1.317180616740088,0.004673256810238065,20.77183087698203,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
146,0.2687224669603524,-2.682819383259912,-0.060283204778446155,-8.90299323831043,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
148,0.2687224669603524,2.317180616740088,-0.04600154069218898,-6.980504576175323,45.04625550660793,262.95374449339215,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
151,0.2687224669603524,-2.682819383259912,0.30327963946971853,-10.097708035728198,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
156,0.2687224669603524,-2.682819383259912,-0.041101494661982874,-9.136463704660647,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
157,-0.7312775330396476,-2.682819383259912,0.21788286647462565,-9.864237569377986,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
158,0.2687224669603524,14.317180616740089,-0.04521031059162943,-8.669522771960215,221.04625550660793,59046.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,0.7731277533039648,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
159,0.2687224669603524,8.317180616740089,-0.035421200683785105,-8.463414771276703,192.04625550660793,45097.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
160,0.2687224669603524,-2.682819383259912,-0.05302263731782966,-9.163826170327345,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,0.7731277533039648,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
